info_id,overview,rating,votes_count,runtime
225,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.",6.6,,136.0
226,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,7.8,,147.0
227,"Kenshin Himura goes up against a mysterious weapons dealer named Enishi Yukishiro. He controls the underworld of China. The secret of Kenshin Himura's ""Jujishou"" is also revealed.",7.8,,137.0
228,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.,9.0,,24.0
229,"Naruto Uzumaki, a mischievous adolescent ninja, struggles as he searches for recognition and dreams of becoming the Hokage, the village's leader and strongest ninja.",8.3,,24.0
230,"Follows Captain Flint and his pirates twenty years prior to Robert Louis Stevenson's classic novel ""Treasure Island.""",8.2,,56.0
231,A homeschooled teenager begins to suspect her mother is keeping a dark secret from her.,6.7,,90.0
232,A streetwise hustler is pulled into a compelling conspiracy after witnessing the suicide of a girl who looks just like her.,8.3,,44.0
233,A homicide detective discovers he is a descendant of hunters who fight supernatural forces.,7.8,,45.0
234,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.,8.4,,60.0
235,"Hoping to say goodbye to superficial dating, real-life singles sport elaborate makeup and prosthetics to put true blind-date chemistry to the test.",4.7,592.0,
236,An Interpol agent tracks the world's most wanted art thief.,,,
237,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.",8.6,,125.0
238,"Drac's Pack is back, like you've never seen them before in the final chapter of 'Hotel Transylvania'.",,,
239,"In the 1890s, William Murdoch uses radical forensic techniques for the time, including fingerprinting and trace evidence, to solve some of the city's most gruesome murders.",8.1,,48.0
240,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,7.2,,98.0
241,Federal agent Leon S. Kennedy teams up with TerraSave staff member Claire Redfield to investigate a zombie outbreak. Based on the popular video game series of the same name by Capcom.,5.8,,26.0
242,"Mary, Queen of Scots, faces political and sexual intrigue in the treacherous world of the French court.",7.5,,42.0
243,"A modern take on the cases of Sherlock Holmes, with the detective now living in New York City.",7.9,,60.0
244,"Young computer hacker Lisbeth Salander and journalist Mikael Blomkvist find themselves caught in a web of spies, cybercriminals and corrupt government officials.",6.1,,115.0
245,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden.",6.6,,118.0
246,Tony and Emily Hughes' vacation turns into a nightmare when their 5-year-old son Oliver disappears from a large celebrating crowd in Northern France.,8.2,,60.0
247,Two brothers search for a Philosopher's Stone after an attempt to revive their deceased mother goes awry and leaves them in damaged physical forms.,9.1,,24.0
248,"Set in a future where consciousness is digitized and stored, a prisoner returns to life in a new body and must solve a mind-bending murder to win his freedom.",8.0,,60.0
249,"A century before Captain Kirk's five-year mission, Jonathan Archer captains the United Earth ship Enterprise during the early years of Starfleet, leading up to the Earth-Romulan War and the formation of the Federation.",7.5,,60.0
250,"Asta and Yuno were abandoned together at the same church and have been inseparable since. As children, they promised that they would compete against each other to see who would become the next Emperor Magus.",8.3,,24.0
251,"With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.",7.4,,135.0
252,An anthology series centered around America's most notorious crimes and criminals.,8.4,,42.0
253,A family finds themselves forced to face their past secrets and scars when the black sheep returns home.,7.9,,60.0
254,An emotionally troubled young woman sets out to exact revenge against the people who wronged her father.,7.8,,44.0
255,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,8.0,,156.0
256,"Three years after the zombie virus has gutted the United States of America a team of everyday heroes must transport the only known survivor of the plague from New York to California, where the last functioning viral lab waits for his blood.",6.7,,44.0
257,"A retiring assassin suddenly finds himself on the receiving end of a hit, contracted by none other than his own employer seeking to cash in on the pensions of aging employees.",6.3,,118.0
258,The misadventures of a Korean-Canadian family running a convenience store.,8.2,,22.0
259,"Finding out that their husbands are not just work partners, but have also been romantically involved for the last twenty years, two women with an already strained relationship try to cope with the circumstances together.",8.3,,30.0
260,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",8.7,,179.0
261,"Singles who want to be loved for who they are, rather than what they look like, have signed up for a less conventional approach to modern dating.",6.1,,48.0
262,"Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school. While she is there, she figures out that there is more to her than just looks.",6.3,,96.0
263,"Following the tragic end of her brief superhero career, Jessica Jones tries to rebuild her life as a private investigator, dealing with cases involving people with remarkable abilities in New York City.",7.9,,56.0
264,An overachieving college student gets lost on her way to a job interview. A wrong turn leaves her stranded deep in the Kentucky forest.,5.9,,108.0
265,A true-crime satire that explores the aftermath of a costly high school prank that left twenty-seven faculty cars vandalized with phallic images.,8.2,,34.0
266,"The regulars of the Boston bar ""Cheers"" share their experiences and lives with each other while drinking or working at the bar where everybody knows your name.",7.9,,22.0
267,Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.,6.3,,110.0
268,A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.,5.7,,98.0
269,"A comedy revolving around a group of teenage friends, their mishaps, and their coming of age, set in 1970s Wisconsin.",8.0,,22.0
270,"A reality show following the crew of the Ionian Princess, a luxury charter yacht in the Mediterranean.",7.3,,43.0
271,Captain Jack Sparrow is pursued by old rival Captain Salazar and a crew of deadly ghosts who have escaped from the Devil's Triangle. They're determined to kill every pirate at sea...notably Jack.,6.5,,129.0
272,"A group of people around the world are suddenly linked mentally, and must find a way to survive being hunted by those who see them as a threat to the world's order.",8.3,,60.0
273,"Ruling with an iron fist requires an aspiring dictator to know the playbook for absolute power, as history's despots prove in this sardonic docuseries.",7.4,,
