info_id,movie_id,runtime,rating,votes_count,overview
212,205,116.0,7.9,623912,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.
213,206,114.0,8.2,752553,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute."
214,207,110.0,7.2,250587,"Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?"
215,208,467.0,7.9,19980,"An accidental killing leads a man down a dark hole of intrigue and murder. Just as he finds love and freedom, one phone call brings back the nightmare."
216,209,45.0,7.8,3653,The histories of classic popular movies are examined.
217,210,45.0,7.5,31200,A small Norwegian town experiencing warm winters and violent downpours seems to be headed for another Ragnarok -- unless someone intervenes in time.
218,211,140.0,7.2,97848,"Hal, wayward prince and heir to the English throne, is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics, the war his father left behind, and the emotional strings of his past life."
219,212,,7.5,35247,"Ginny Miller, an angsty fifteen-year-old, often feels more mature than her thirty-year-old mother, the irresistible and dynamic Georgia Miller."
220,213,56.0,6.7,31953,"The first generation of superheroes has kept the world safe for nearly a century. Now their children must live up to their legacy in an epic drama that spans decades and navigates the dynamics of family, power and loyalty."
221,214,60.0,7.5,81326,A low-level Cabinet member becomes President of the United States after a catastrophic attack kills everyone above him in the line of succession.
222,215,,,,Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.
223,216,40.0,8.2,122230,"A white-collar criminal agrees to help the FBI catch other white-collar criminals using his expertise as an art and securities thief, counterfeiter, and conman."
224,217,112.0,7.1,60598,An archaeologist embarks on the historically important excavation of Sutton Hoo in 1938.
225,218,,,,Plot unknown. Sequel to the 2019 film 'Knives Out'.
226,219,44.0,7.2,18088,Anthology series in which each season is based on a true crime story featuring an epic tale of love gone wrong.
227,220,125.0,6.7,141605,A covert team of immortal mercenaries is suddenly exposed and must now fight to keep their identity a secret just as an unexpected new member is discovered.
228,221,112.0,6.7,390167,"A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it."
229,222,45.0,8.2,102312,"A police investigation, the saga of a grieving family, and a Seattle mayoral campaign all interlock after the body of 17-year-old Rosie Larsen is found in the trunk of a submerged car."
230,223,145.0,,,"The story of two low-level astronomers, who must go on a giant media tour to warn mankind of an approaching comet that will destroy planet earth."
231,224,46.0,8.2,77286,The story of a group of British teens who are trying to grow up and find love and happiness despite questionable parenting and teachers who more want to be friends (and lovers) rather than authority figures.
232,225,128.0,6.1,150455,"Six individuals from all around the globe, each the very best at what they do, have been chosen not only for their skill, but for a unique desire to delete their pasts to change the future."
233,226,136.0,6.6,215795,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before."
234,227,147.0,7.8,697750,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.
235,228,137.0,7.8,1976,"Kenshin Himura goes up against a mysterious weapons dealer named Enishi Yukishiro. He controls the underworld of China. The secret of Kenshin Himura's ""Jujishou"" is also revealed."
236,229,24.0,9.0,262556,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.
237,230,24.0,8.3,79832,"Naruto Uzumaki, a mischievous adolescent ninja, struggles as he searches for recognition and dreams of becoming the Hokage, the village's leader and strongest ninja."
238,231,56.0,8.2,96550,"Follows Captain Flint and his pirates twenty years prior to Robert Louis Stevenson's classic novel ""Treasure Island."""
239,232,90.0,6.7,55389,A homeschooled teenager begins to suspect her mother is keeping a dark secret from her.
240,233,44.0,8.3,104501,A streetwise hustler is pulled into a compelling conspiracy after witnessing the suicide of a girl who looks just like her.
241,234,45.0,7.8,111716,A homicide detective discovers he is a descendant of hunters who fight supernatural forces.
242,235,60.0,8.4,125749,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
243,236,,4.7,592,"Hoping to say goodbye to superficial dating, real-life singles sport elaborate makeup and prosthetics to put true blind-date chemistry to the test."
244,1452,,4.7,592,"Hoping to say goodbye to superficial dating, real-life singles sport elaborate makeup and prosthetics to put true blind-date chemistry to the test."
245,237,,,,An Interpol agent tracks the world's most wanted art thief.
246,238,125.0,8.6,682809,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts."
247,239,,,,"Drac's Pack is back, like you've never seen them before in the final chapter of 'Hotel Transylvania'."
248,240,48.0,8.1,11437,"In the 1890s, William Murdoch uses radical forensic techniques for the time, including fingerprinting and trace evidence, to solve some of the city's most gruesome murders."
249,241,98.0,7.2,15262,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.
250,242,26.0,5.8,7128,Federal agent Leon S. Kennedy teams up with TerraSave staff member Claire Redfield to investigate a zombie outbreak. Based on the popular video game series of the same name by Capcom.
251,243,42.0,7.5,45045,"Mary, Queen of Scots, faces political and sexual intrigue in the treacherous world of the French court."
252,244,60.0,7.9,103707,"A modern take on the cases of Sherlock Holmes, with the detective now living in New York City."
253,245,115.0,6.1,43896,"Young computer hacker Lisbeth Salander and journalist Mikael Blomkvist find themselves caught in a web of spies, cybercriminals and corrupt government officials."
254,246,118.0,6.6,294292,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden."
255,247,60.0,8.2,23317,Tony and Emily Hughes' vacation turns into a nightmare when their 5-year-old son Oliver disappears from a large celebrating crowd in Northern France.
256,248,24.0,9.1,134855,Two brothers search for a Philosopher's Stone after an attempt to revive their deceased mother goes awry and leaves them in damaged physical forms.
257,1157,24.0,9.1,134855,Two brothers search for a Philosopher's Stone after an attempt to revive their deceased mother goes awry and leaves them in damaged physical forms.
258,249,60.0,8.0,149002,"Set in a future where consciousness is digitized and stored, a prisoner returns to life in a new body and must solve a mind-bending murder to win his freedom."
259,250,60.0,7.5,48148,"A century before Captain Kirk's five-year mission, Jonathan Archer captains the United Earth ship Enterprise during the early years of Starfleet, leading up to the Earth-Romulan War and the formation of the Federation."
260,251,24.0,8.3,13218,"Asta and Yuno were abandoned together at the same church and have been inseparable since. As children, they promised that they would compete against each other to see who would become the next Emperor Magus."
